,invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
12470,I630782,C918025,Male,44,Cosmetics,1,40.66,Cash,27/01/2023,Mall of Istanbul
12471,I303244,C194795,Female,25,Souvenir,5,58.65,Cash,4/4/2022,Kanyon
12472,I126839,C252164,Female,69,Souvenir,3,35.19,Credit Card,16/07/2021,Kanyon
12473,I144239,C759337,Female,25,Books,5,75.75,Cash,3/9/2022,Metropol AVM
12474,I167214,C385749,Female,60,Clothing,2,600.16,Credit Card,22/07/2021,Istinye Park
12475,I212661,C281219,Male,54,Cosmetics,3,121.98,Cash,29/06/2022,Mall of Istanbul
12476,I877744,C407586,Male,42,Clothing,1,300.08,Cash,11/3/2021,Istinye Park
12477,I156914,C174315,Female,48,Clothing,3,900.24,Cash,17/11/2022,Kanyon
12478,I188447,C696354,Female,56,Toys,3,107.52,Cash,9/1/2021,Cevahir AVM
12479,I185085,C288122,Female,66,Food & Beverage,1,5.23,Credit Card,9/1/2023,Istinye Park
12480,I665019,C319769,Female,37,Clothing,2,600.16,Credit Card,10/2/2021,Kanyon
12481,I283894,C278220,Female,40,Shoes,5,3000.85,Cash,21/02/2022,Kanyon
12482,I209462,C114830,Male,34,Shoes,3,1800.51,Debit Card,24/07/2022,Mall of Istanbul
12483,I611868,C280932,Male,44,Cosmetics,5,203.3,Cash,24/09/2021,Viaport Outlet
12484,I255177,C313399,Female,56,Books,5,75.75,Cash,4/1/2023,Viaport Outlet
12485,I224592,C224796,Female,28,Clothing,1,300.08,Debit Card,21/10/2021,Mall of Istanbul
12486,I274338,C311812,Male,31,Cosmetics,1,40.66,Cash,28/02/2023,Viaport Outlet
12487,I196651,C268491,Female,32,Clothing,1,300.08,Cash,18/05/2022,Kanyon
12488,I145980,C335177,Female,25,Cosmetics,2,81.32,Debit Card,17/02/2021,Forum Istanbul
12489,I620958,C124707,Female,55,Clothing,1,300.08,Credit Card,15/03/2021,Mall of Istanbul
12490,I528902,C627144,Male,44,Clothing,4,1200.32,Credit Card,22/08/2022,Viaport Outlet
12491,I288176,C302959,Female,24,Food & Beverage,4,20.92,Debit Card,16/04/2022,Metrocity
12492,I436979,C130306,Male,30,Clothing,3,900.24,Cash,27/09/2021,Viaport Outlet
12493,I293490,C246965,Male,39,Clothing,4,1200.32,Cash,17/03/2022,Mall of Istanbul
12494,I111642,C124921,Female,42,Toys,4,143.36,Credit Card,6/1/2021,Mall of Istanbul
12495,I582667,C115058,Female,30,Cosmetics,5,203.3,Credit Card,9/10/2021,Mall of Istanbul
12496,I433402,C121782,Female,66,Shoes,4,2400.68,Debit Card,26/01/2023,Metrocity
12497,I625906,C140296,Male,27,Food & Beverage,5,26.15,Cash,18/11/2021,Kanyon
12498,I199465,C144515,Female,31,Clothing,5,1500.4,Credit Card,1/1/2023,Metropol AVM
12499,I693417,C285467,Male,40,Clothing,4,1200.32,Credit Card,26/09/2022,Cevahir AVM
12500,I270575,C106755,Female,50,Cosmetics,3,121.98,Cash,4/9/2022,Metropol AVM
12501,I457568,C147711,Female,67,Clothing,2,600.16,Debit Card,9/10/2022,Forum Istanbul
12502,I440853,C299663,Male,19,Clothing,4,1200.32,Credit Card,4/2/2023,Mall of Istanbul
12503,I709845,C328287,Female,43,Food & Beverage,1,5.23,Credit Card,5/6/2021,Kanyon
12504,I331498,C135829,Female,33,Toys,3,107.52,Cash,17/08/2022,Cevahir AVM
12505,I327304,C141459,Female,27,Clothing,1,300.08,Credit Card,7/5/2022,Istinye Park
12506,I117339,C104228,Female,28,Shoes,5,3000.85,Debit Card,23/09/2022,Mall of Istanbul
12507,I231137,C186717,Female,32,Technology,1,1050.0,Cash,1/11/2021,Metrocity
12508,I231493,C307115,Female,46,Food & Beverage,1,5.23,Cash,18/05/2021,Zorlu Center
12509,I282361,C308666,Male,54,Toys,3,107.52,Credit Card,21/08/2022,Mall of Istanbul
12510,I768306,C505125,Female,57,Toys,2,71.68,Credit Card,27/07/2021,Emaar Square Mall
12511,I936500,C324507,Male,67,Clothing,5,1500.4,Cash,6/9/2022,Kanyon
12512,I123273,C742044,Female,61,Shoes,1,600.17,Debit Card,13/08/2022,Metrocity
12513,I915116,C222461,Female,39,Clothing,3,900.24,Debit Card,24/09/2022,Metrocity
12514,I246140,C298387,Female,34,Clothing,5,1500.4,Cash,19/05/2022,Metrocity
12515,I136296,C777624,Male,26,Technology,4,4200.0,Debit Card,24/08/2022,Mall of Istanbul
12516,I245658,C172128,Male,32,Souvenir,5,58.65,Cash,29/11/2022,Metrocity
12517,I819381,C811984,Male,35,Clothing,1,300.08,Debit Card,25/03/2022,Cevahir AVM
12518,I340931,C260318,Female,18,Cosmetics,2,81.32,Credit Card,9/9/2022,Istinye Park
12519,I201393,C554955,Male,35,Clothing,3,900.24,Credit Card,5/9/2022,Metropol AVM
12520,I331550,C211580,Male,32,Toys,2,71.68,Cash,6/1/2022,Mall of Istanbul
12521,I302038,C218211,Female,27,Clothing,5,1500.4,Cash,4/12/2022,Metrocity
12522,I235264,C223210,Female,32,Toys,2,71.68,Debit Card,8/7/2021,Mall of Istanbul
12523,I223158,C222858,Female,53,Cosmetics,2,81.32,Credit Card,26/04/2022,Kanyon
12524,I532012,C128554,Male,48,Food & Beverage,3,15.69,Cash,19/03/2021,Forum Istanbul
12525,I325568,C587256,Female,18,Toys,5,179.2,Credit Card,20/08/2022,Metrocity
12526,I136517,C185401,Male,31,Cosmetics,2,81.32,Credit Card,8/9/2022,Istinye Park
12527,I236765,C500555,Female,29,Toys,3,107.52,Cash,27/04/2021,Kanyon
12528,I179886,C214098,Female,35,Clothing,2,600.16,Cash,8/9/2021,Forum Istanbul
12529,I155215,C293254,Female,22,Clothing,2,600.16,Credit Card,6/12/2022,Mall of Istanbul
12530,I174284,C169423,Female,67,Clothing,1,300.08,Cash,17/07/2022,Istinye Park
12531,I135864,C161788,Female,69,Clothing,2,600.16,Cash,24/01/2021,Emaar Square Mall
12532,I109126,C239732,Male,27,Shoes,1,600.17,Cash,13/08/2021,Kanyon
12533,I140051,C286808,Male,53,Toys,5,179.2,Credit Card,23/02/2023,Kanyon
12534,I221817,C302039,Female,47,Clothing,3,900.24,Cash,5/12/2022,Metrocity
12535,I170766,C755297,Female,66,Clothing,4,1200.32,Cash,9/7/2021,Metrocity
12536,I185700,C808742,Male,32,Clothing,1,300.08,Credit Card,18/05/2021,Mall of Istanbul
12537,I229188,C101117,Female,52,Souvenir,3,35.19,Debit Card,23/11/2021,Metropol AVM
12538,I237851,C116853,Female,53,Cosmetics,4,162.64,Credit Card,22/10/2022,Metrocity
12539,I101059,C236719,Female,44,Clothing,5,1500.4,Cash,25/08/2021,Mall of Istanbul
12540,I558059,C162723,Female,27,Clothing,4,1200.32,Credit Card,15/07/2021,Cevahir AVM
12541,I670757,C251008,Male,65,Books,2,30.3,Debit Card,8/7/2021,Mall of Istanbul
12542,I156497,C307748,Female,30,Clothing,4,1200.32,Cash,13/01/2021,Mall of Istanbul
12543,I294580,C156372,Female,42,Clothing,4,1200.32,Cash,20/06/2022,Metrocity
12544,I216976,C297082,Female,32,Shoes,3,1800.51,Debit Card,19/12/2022,Metrocity
12545,I309792,C162749,Male,20,Cosmetics,5,203.3,Credit Card,1/11/2021,Metropol AVM
12546,I808806,C188530,Female,55,Clothing,4,1200.32,Cash,2/12/2021,Forum Istanbul
12547,I312858,C262746,Female,44,Toys,4,143.36,Cash,18/07/2022,Mall of Istanbul
12548,I971769,C721382,Female,67,Technology,2,2100.0,Cash,9/12/2022,Metropol AVM
12549,I246519,C253374,Female,66,Books,5,75.75,Credit Card,22/01/2021,Istinye Park
12550,I221386,C311387,Female,51,Clothing,2,600.16,Cash,28/11/2022,Kanyon
12551,I127255,C257370,Male,62,Clothing,4,1200.32,Cash,18/03/2022,Mall of Istanbul
12552,I327476,C291687,Female,35,Clothing,5,1500.4,Credit Card,15/02/2022,Metropol AVM
12553,I198734,C198153,Male,61,Books,2,30.3,Credit Card,14/10/2022,Mall of Istanbul
12554,I312666,C558671,Male,33,Cosmetics,2,81.32,Cash,9/5/2021,Zorlu Center
12555,I172278,C175692,Female,53,Clothing,1,300.08,Credit Card,7/1/2022,Kanyon
12556,I303925,C299077,Female,58,Shoes,4,2400.68,Cash,25/09/2021,Mall of Istanbul
12557,I669398,C276314,Male,28,Clothing,1,300.08,Cash,14/03/2022,Istinye Park
12558,I453100,C287027,Female,50,Clothing,1,300.08,Debit Card,27/03/2021,Kanyon
12559,I335117,C199543,Male,20,Clothing,3,900.24,Cash,18/08/2021,Mall of Istanbul
12560,I255592,C376907,Female,46,Clothing,2,600.16,Credit Card,7/3/2021,Mall of Istanbul
12561,I193508,C168190,Female,42,Clothing,1,300.08,Debit Card,8/2/2023,Metropol AVM
12562,I322643,C276806,Male,53,Clothing,2,600.16,Credit Card,9/6/2022,Mall of Istanbul
12563,I149222,C287443,Female,45,Shoes,5,3000.85,Cash,7/3/2022,Forum Istanbul
12564,I175559,C136364,Female,55,Toys,1,35.84,Cash,24/03/2021,Metropol AVM
12565,I695751,C129968,Female,66,Cosmetics,2,81.32,Cash,5/8/2021,Mall of Istanbul
12566,I159977,C160392,Female,58,Food & Beverage,5,26.15,Credit Card,31/05/2022,Metrocity
12567,I292907,C312714,Female,30,Clothing,4,1200.32,Debit Card,21/12/2022,Metropol AVM
12568,I768430,C135059,Female,37,Cosmetics,2,81.32,Credit Card,10/10/2021,Metrocity
12569,I100561,C255643,Female,26,Clothing,4,1200.32,Debit Card,29/08/2021,Cevahir AVM
12570,I315174,C332634,Female,19,Souvenir,3,35.19,Cash,4/2/2021,Metrocity
12571,I117150,C333043,Male,30,Cosmetics,3,121.98,Cash,19/02/2022,Mall of Istanbul
12572,I250496,C294352,Female,41,Shoes,4,2400.68,Cash,14/07/2022,Istinye Park
12573,I296250,C683478,Male,50,Cosmetics,1,40.66,Cash,13/07/2021,Kanyon
12574,I342404,C270381,Female,67,Toys,2,71.68,Cash,17/01/2021,Metrocity
12575,I810413,C224573,Female,52,Clothing,2,600.16,Cash,14/06/2021,Mall of Istanbul
12576,I141369,C124161,Female,52,Clothing,3,900.24,Cash,8/2/2021,Kanyon
12577,I328042,C228828,Female,22,Clothing,3,900.24,Credit Card,9/2/2022,Istinye Park
12578,I338079,C232844,Female,56,Food & Beverage,1,5.23,Credit Card,27/06/2021,Mall of Istanbul
12579,I543084,C342147,Female,53,Toys,4,143.36,Cash,24/03/2022,Metrocity
12580,I296162,C304459,Female,40,Cosmetics,3,121.98,Cash,26/05/2021,Mall of Istanbul
12581,I693105,C259849,Female,55,Clothing,3,900.24,Debit Card,11/4/2021,Mall of Istanbul
12582,I422843,C137849,Female,21,Cosmetics,1,40.66,Debit Card,16/05/2021,Forum Istanbul
12583,I302866,C281700,Male,65,Food & Beverage,4,20.92,Credit Card,1/11/2021,Istinye Park
12584,I145356,C140095,Male,26,Food & Beverage,5,26.15,Cash,22/06/2021,Mall of Istanbul
12585,I110991,C716663,Male,61,Toys,1,35.84,Cash,20/10/2021,Kanyon
12586,I214392,C306676,Male,20,Food & Beverage,1,5.23,Cash,15/10/2021,Mall of Istanbul
12587,I117085,C254005,Male,66,Clothing,1,300.08,Credit Card,25/01/2022,Mall of Istanbul
12588,I256104,C167948,Male,66,Clothing,4,1200.32,Debit Card,18/04/2022,Kanyon
12589,I267442,C768181,Female,33,Toys,2,71.68,Debit Card,6/8/2022,Istinye Park
12590,I759667,C295797,Female,32,Toys,4,143.36,Cash,27/04/2022,Metropol AVM
12591,I319193,C333474,Male,28,Toys,1,35.84,Credit Card,16/04/2022,Kanyon
12592,I227844,C258572,Male,41,Souvenir,1,11.73,Debit Card,1/12/2022,Mall of Istanbul
12593,I237570,C120866,Female,37,Clothing,3,900.24,Cash,4/11/2022,Kanyon
12594,I621280,C252112,Female,37,Cosmetics,5,203.3,Cash,30/07/2022,Emaar Square Mall
12595,I592124,C717488,Female,58,Clothing,1,300.08,Cash,4/6/2022,Metropol AVM
12596,I255693,C120500,Male,48,Cosmetics,1,40.66,Credit Card,5/7/2021,Metrocity
12597,I300411,C331240,Female,40,Shoes,1,600.17,Cash,9/1/2023,Istinye Park
12598,I133021,C307433,Female,33,Food & Beverage,2,10.46,Credit Card,12/7/2022,Metrocity
12599,I122615,C132739,Male,56,Clothing,1,300.08,Credit Card,5/8/2021,Mall of Istanbul
12600,I150601,C225472,Male,55,Toys,5,179.2,Debit Card,22/03/2022,Viaport Outlet
12601,I652868,C693738,Male,21,Clothing,1,300.08,Cash,23/08/2021,Kanyon
12602,I928360,C321913,Male,43,Clothing,2,600.16,Cash,26/09/2021,Istinye Park
12603,I449454,C266845,Female,48,Cosmetics,2,81.32,Cash,11/12/2022,Kanyon
12604,I227250,C254772,Male,39,Books,4,60.6,Cash,23/09/2021,Metropol AVM
12605,I124642,C103951,Female,21,Food & Beverage,5,26.15,Debit Card,5/12/2022,Kanyon
12606,I427271,C311013,Male,31,Toys,4,143.36,Cash,21/11/2021,Istinye Park
12607,I337985,C125148,Male,50,Technology,1,1050.0,Cash,29/04/2021,Metropol AVM
12608,I109805,C332919,Female,23,Clothing,5,1500.4,Credit Card,5/3/2022,Mall of Istanbul
12609,I210656,C926027,Male,64,Food & Beverage,5,26.15,Cash,8/7/2022,Kanyon
12610,I197617,C169355,Male,52,Toys,5,179.2,Debit Card,25/03/2022,Emaar Square Mall
12611,I218738,C137688,Male,23,Clothing,5,1500.4,Credit Card,13/05/2021,Zorlu Center
12612,I803562,C330529,Male,33,Clothing,4,1200.32,Credit Card,4/1/2022,Emaar Square Mall
12613,I593306,C123781,Male,30,Shoes,4,2400.68,Cash,23/10/2021,Zorlu Center
12614,I272996,C205279,Male,58,Cosmetics,4,162.64,Credit Card,6/5/2022,Metrocity
12615,I123718,C236617,Female,47,Toys,3,107.52,Debit Card,26/10/2021,Istinye Park
12616,I316693,C145392,Female,38,Souvenir,4,46.92,Credit Card,13/04/2022,Kanyon
12617,I270079,C159094,Female,53,Cosmetics,1,40.66,Cash,19/05/2021,Istinye Park
12618,I274165,C858555,Female,38,Clothing,3,900.24,Debit Card,18/10/2021,Metropol AVM
12619,I141621,C334981,Male,39,Clothing,5,1500.4,Credit Card,16/11/2022,Kanyon
12620,I232845,C249935,Male,24,Cosmetics,1,40.66,Debit Card,5/10/2021,Kanyon
12621,I298727,C334566,Female,65,Clothing,3,900.24,Cash,6/1/2022,Cevahir AVM
12622,I292652,C107689,Female,41,Technology,2,2100.0,Cash,25/08/2021,Zorlu Center
12623,I898787,C193021,Female,64,Books,4,60.6,Cash,30/04/2022,Mall of Istanbul
12624,I562910,C169240,Male,27,Clothing,4,1200.32,Credit Card,22/01/2022,Kanyon
12625,I498167,C250599,Male,51,Food & Beverage,1,5.23,Cash,13/02/2021,Mall of Istanbul
12626,I919881,C167838,Male,59,Clothing,2,600.16,Cash,12/1/2021,Mall of Istanbul
12627,I105334,C186325,Female,59,Shoes,4,2400.68,Cash,5/6/2022,Istinye Park
12628,I304200,C168673,Male,24,Shoes,4,2400.68,Cash,2/5/2022,Kanyon
12629,I134559,C319924,Female,37,Clothing,3,900.24,Credit Card,7/2/2021,Kanyon
12630,I988016,C211952,Male,61,Food & Beverage,2,10.46,Cash,31/10/2022,Metrocity
12631,I202663,C242992,Female,32,Cosmetics,3,121.98,Cash,16/12/2022,Metropol AVM
12632,I876155,C271926,Male,57,Toys,4,143.36,Debit Card,3/7/2021,Mall of Istanbul
12633,I975194,C598309,Female,34,Books,5,75.75,Cash,24/03/2022,Metropol AVM
12634,I122492,C536709,Female,30,Food & Beverage,1,5.23,Credit Card,6/1/2022,Istinye Park
12635,I420362,C444844,Female,49,Clothing,5,1500.4,Debit Card,11/2/2022,Kanyon
12636,I236575,C651632,Female,69,Food & Beverage,4,20.92,Credit Card,9/7/2022,Kanyon
12637,I153365,C267795,Male,38,Cosmetics,5,203.3,Credit Card,13/08/2021,Kanyon
12638,I963588,C194885,Female,47,Cosmetics,5,203.3,Cash,14/07/2021,Viaport Outlet
12639,I198688,C103326,Female,47,Clothing,1,300.08,Cash,15/12/2022,Metrocity
12640,I130876,C326563,Female,20,Food & Beverage,5,26.15,Cash,5/5/2022,Mall of Istanbul
12641,I212821,C269548,Female,67,Shoes,3,1800.51,Credit Card,26/06/2022,Mall of Istanbul
12642,I323688,C485165,Female,56,Clothing,5,1500.4,Cash,16/09/2022,Kanyon
12643,I964748,C237576,Female,59,Toys,1,35.84,Debit Card,8/8/2021,Forum Istanbul
12644,I271416,C297176,Male,24,Clothing,5,1500.4,Credit Card,21/08/2021,Metropol AVM
12645,I440104,C238286,Female,30,Food & Beverage,5,26.15,Cash,2/10/2021,Metrocity
12646,I304314,C322883,Female,64,Clothing,4,1200.32,Cash,4/12/2022,Mall of Istanbul
12647,I302200,C245378,Female,43,Clothing,1,300.08,Cash,19/12/2022,Emaar Square Mall
12648,I169576,C161793,Female,65,Clothing,2,600.16,Cash,21/04/2021,Zorlu Center
12649,I181508,C311715,Female,26,Cosmetics,3,121.98,Credit Card,11/3/2021,Mall of Istanbul
12650,I821411,C525585,Female,63,Clothing,3,900.24,Credit Card,7/8/2021,Forum Istanbul
12651,I315821,C170121,Male,54,Clothing,1,300.08,Cash,15/08/2022,Kanyon
12652,I181860,C315889,Female,60,Clothing,2,600.16,Debit Card,28/07/2021,Kanyon
12653,I176377,C546166,Male,53,Technology,1,1050.0,Credit Card,5/11/2022,Kanyon
12654,I232428,C255494,Male,35,Shoes,1,600.17,Credit Card,24/05/2021,Istinye Park
12655,I297860,C404096,Female,18,Clothing,4,1200.32,Debit Card,17/09/2022,Metrocity
12656,I250184,C316422,Female,48,Clothing,5,1500.4,Cash,12/2/2021,Metrocity
12657,I182024,C439914,Female,52,Technology,2,2100.0,Cash,20/03/2022,Kanyon
12658,I921627,C181365,Female,45,Clothing,5,1500.4,Cash,21/04/2022,Mall of Istanbul
12659,I214159,C929017,Female,50,Cosmetics,2,81.32,Cash,2/8/2021,Mall of Istanbul
12660,I179337,C131401,Male,53,Clothing,4,1200.32,Debit Card,4/3/2021,Zorlu Center
12661,I133529,C143717,Male,51,Clothing,5,1500.4,Credit Card,5/10/2021,Mall of Istanbul
12662,I243994,C267297,Female,57,Shoes,1,600.17,Debit Card,29/03/2021,Kanyon
12663,I157036,C334083,Female,55,Toys,2,71.68,Credit Card,13/07/2022,Istinye Park
12664,I229001,C164631,Male,44,Clothing,1,300.08,Debit Card,23/12/2021,Mall of Istanbul
12665,I247189,C487378,Female,19,Food & Beverage,3,15.69,Credit Card,7/4/2021,Istinye Park
12666,I302444,C732972,Male,37,Shoes,2,1200.34,Credit Card,24/12/2021,Mall of Istanbul
12667,I305084,C299491,Female,49,Food & Beverage,2,10.46,Credit Card,10/11/2022,Kanyon
12668,I189909,C353086,Female,56,Shoes,2,1200.34,Cash,15/02/2022,Metropol AVM
12669,I604567,C205430,Female,68,Toys,4,143.36,Debit Card,17/05/2021,Metropol AVM
12670,I312961,C125449,Male,61,Books,1,15.15,Cash,1/3/2022,Metropol AVM
12671,I221516,C128019,Male,53,Clothing,4,1200.32,Cash,12/5/2021,Kanyon
12672,I161479,C611866,Male,52,Clothing,4,1200.32,Cash,21/11/2021,Istinye Park
12673,I240201,C473200,Male,27,Shoes,1,600.17,Credit Card,29/05/2022,Kanyon
12674,I261096,C506368,Female,32,Food & Beverage,3,15.69,Cash,7/7/2021,Metrocity
12675,I312770,C267708,Female,51,Technology,4,4200.0,Debit Card,16/07/2021,Metrocity
12676,I218334,C264941,Male,46,Clothing,5,1500.4,Credit Card,21/03/2022,Zorlu Center
12677,I319972,C157673,Female,34,Clothing,5,1500.4,Cash,11/1/2021,Kanyon
12678,I273814,C284433,Female,31,Toys,5,179.2,Cash,23/09/2021,Kanyon
12679,I306211,C294976,Female,67,Souvenir,3,35.19,Credit Card,25/02/2022,Metrocity
12680,I227730,C185888,Male,63,Toys,1,35.84,Credit Card,1/8/2022,Kanyon
12681,I762785,C350048,Male,63,Cosmetics,4,162.64,Cash,25/04/2022,Metrocity
12682,I284726,C157731,Female,39,Clothing,3,900.24,Cash,25/03/2022,Metrocity
12683,I160925,C204192,Male,23,Technology,2,2100.0,Debit Card,12/2/2023,Mall of Istanbul
12684,I141181,C284756,Male,50,Clothing,4,1200.32,Cash,6/6/2022,Kanyon
12685,I217070,C191323,Male,35,Food & Beverage,1,5.23,Credit Card,16/01/2022,Forum Istanbul
12686,I935078,C219377,Female,40,Food & Beverage,1,5.23,Cash,20/09/2022,Mall of Istanbul
12687,I744481,C314844,Female,21,Souvenir,1,11.73,Credit Card,14/07/2021,Mall of Istanbul
12688,I299852,C752878,Male,39,Shoes,1,600.17,Debit Card,27/10/2021,Istinye Park
12689,I181311,C304313,Male,34,Shoes,1,600.17,Debit Card,19/04/2022,Mall of Istanbul
12690,I338457,C288699,Female,64,Shoes,3,1800.51,Cash,31/10/2022,Kanyon
12691,I311215,C278236,Male,45,Food & Beverage,4,20.92,Cash,10/1/2021,Mall of Istanbul
12692,I549614,C108345,Female,55,Clothing,2,600.16,Credit Card,8/10/2022,Mall of Istanbul
12693,I283753,C192394,Male,62,Books,5,75.75,Debit Card,27/09/2021,Metrocity
12694,I164085,C107573,Male,33,Clothing,4,1200.32,Credit Card,19/05/2021,Viaport Outlet
12695,I499049,C168631,Male,41,Clothing,3,900.24,Debit Card,13/12/2022,Forum Istanbul
12696,I196905,C111704,Female,69,Toys,5,179.2,Cash,8/8/2022,Cevahir AVM
12697,I101398,C152504,Female,27,Cosmetics,2,81.32,Credit Card,14/09/2022,Mall of Istanbul
12698,I254967,C105154,Female,21,Food & Beverage,1,5.23,Cash,14/10/2021,Kanyon
12699,I257482,C299122,Male,25,Technology,5,5250.0,Cash,26/08/2021,Metropol AVM
12700,I247938,C273078,Male,65,Souvenir,3,35.19,Credit Card,19/02/2022,Istinye Park
12701,I353574,C211387,Female,27,Food & Beverage,4,20.92,Cash,16/02/2023,Zorlu Center
12702,I137742,C338707,Female,34,Cosmetics,5,203.3,Credit Card,19/05/2021,Cevahir AVM
12703,I201335,C802216,Female,34,Clothing,2,600.16,Cash,10/7/2022,Metrocity
12704,I151508,C972228,Female,52,Technology,5,5250.0,Debit Card,17/10/2022,Kanyon
12705,I314579,C116451,Female,34,Clothing,1,300.08,Credit Card,30/05/2021,Cevahir AVM
12706,I227843,C502087,Female,68,Food & Beverage,5,26.15,Credit Card,25/12/2022,Kanyon
12707,I256670,C158627,Female,30,Cosmetics,4,162.64,Debit Card,17/09/2021,Viaport Outlet
12708,I894999,C334704,Male,50,Clothing,4,1200.32,Cash,14/10/2022,Metrocity
12709,I176507,C317936,Female,27,Shoes,2,1200.34,Cash,7/10/2021,Viaport Outlet
12710,I486476,C209437,Female,49,Clothing,5,1500.4,Cash,5/4/2021,Metrocity
12711,I279678,C323115,Male,68,Clothing,1,300.08,Credit Card,3/7/2021,Mall of Istanbul
12712,I339552,C189820,Female,20,Clothing,1,300.08,Credit Card,27/07/2021,Mall of Istanbul
12713,I856087,C244234,Male,38,Shoes,1,600.17,Credit Card,11/3/2022,Mall of Istanbul
12714,I149738,C906012,Male,41,Clothing,5,1500.4,Cash,14/12/2021,Mall of Istanbul
12715,I302163,C162064,Male,58,Souvenir,2,23.46,Debit Card,6/1/2023,Emaar Square Mall
12716,I189253,C759407,Female,19,Books,3,45.45,Cash,31/05/2022,Kanyon
12717,I216933,C777456,Female,36,Shoes,3,1800.51,Credit Card,15/07/2021,Emaar Square Mall
12718,I136041,C271514,Male,34,Clothing,2,600.16,Credit Card,31/05/2022,Metrocity
12719,I313997,C830047,Male,42,Toys,2,71.68,Credit Card,28/10/2021,Metropol AVM
12720,I114151,C414536,Female,26,Souvenir,1,11.73,Credit Card,18/04/2022,Mall of Istanbul
12721,I922271,C768974,Female,51,Clothing,3,900.24,Cash,30/05/2022,Metropol AVM
12722,I575970,C216034,Male,29,Shoes,4,2400.68,Credit Card,4/1/2022,Metropol AVM
12723,I146988,C236585,Female,32,Food & Beverage,2,10.46,Debit Card,28/09/2022,Kanyon
12724,I261739,C162415,Female,20,Books,5,75.75,Credit Card,5/5/2021,Metropol AVM
12725,I186509,C333836,Female,68,Clothing,2,600.16,Credit Card,2/4/2021,Cevahir AVM
12726,I192937,C690499,Female,27,Clothing,3,900.24,Cash,15/01/2021,Metrocity
12727,I234613,C180877,Female,50,Clothing,3,900.24,Cash,2/11/2022,Kanyon
12728,I283790,C724808,Female,48,Clothing,1,300.08,Cash,1/10/2021,Mall of Istanbul
12729,I191790,C930522,Female,24,Books,2,30.3,Credit Card,27/06/2021,Viaport Outlet
12730,I315582,C296200,Male,57,Books,1,15.15,Credit Card,15/03/2022,Metropol AVM
12731,I285138,C323977,Female,63,Souvenir,2,23.46,Debit Card,15/04/2021,Kanyon
12732,I192748,C115250,Female,37,Food & Beverage,5,26.15,Credit Card,21/12/2022,Cevahir AVM
12733,I172397,C712762,Female,33,Clothing,4,1200.32,Credit Card,6/2/2021,Mall of Istanbul
12734,I295832,C245881,Male,27,Books,3,45.45,Cash,17/02/2021,Kanyon
